IMPORTANT NOTE: SHEET IS PROTOCTED AND WILL GIVE A WARNING BEFORE EDITS CAN BE MADE. PLEASE TAKE CARE NOT TO MAKE UNINTENDED CHANGES.												
To be completed by wet lab team member												Experiment Index (DO NOT CHANGE)
Sample Index (from MSTS)	sample ID (from MSTS)	Team member intials	Date experiment started	Date experiment completed	Experiment type	Protocol used	Reference to notebook and page number	Passed pre-sequencing QC? (see SOP; if not, please explain in notes)	Sequencing library generated? (enter in mSeqTS)	Library ID (if library generated)	Notes	
Other	GM19240 (O/N)	RM	08/13/2018	09/14/2018	CUT&RUN	Henikoff CnR	nb1_p127-129	Yes				EXP-1074
Other	GM19240 (O/N)	RM	08/13/2018	09/14/2018	CUT&RUN	Henikoff CnR	nb1_p127-129	Yes				EXP-1075
Other	GM19240 (4hr)	RM	08/15/2018	09/16/2018	CUT&RUN	Henikoff CnR	nb1_p130-133	Yes	Yes	RMM_89		EXP-1076
Other	GM19240 (4hr)	RM	08/15/2018	09/16/2018	CUT&RUN	Henikoff CnR	nb1_p130-133	Yes	Yes	RMM_90		EXP-1077
Other	GM19240 (15min)	RM	08/21/2018	08/22/2018	CUT&RUN	Henikoff CnR	nb1_p134-136	Yes				EXP-1078
Other	GM19240 (15min)	RM	08/21/2018	08/22/2018	CUT&RUN	Henikoff CnR	nb1_p134-136	Yes				EXP-1079
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_605	Biomek_96_1st	EXP-1080
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_606	Biomek_96_1st	EXP-1081
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_607	Biomek_96_1st	EXP-1082
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_608	Biomek_96_1st	EXP-1083
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_609	Biomek_96_1st	EXP-1084
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_610	Biomek_96_1st	EXP-1085
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_611	Biomek_96_1st	EXP-1086
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_612	Biomek_96_1st	EXP-1087
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_613	Biomek_96_1st	EXP-1088
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_614	Biomek_96_1st	EXP-1089
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_615	Biomek_96_1st	EXP-1090
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_616	Biomek_96_1st	EXP-1091
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_617	Biomek_96_1st	EXP-1092
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_618	Biomek_96_1st	EXP-1093
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_619	Biomek_96_1st	EXP-1094
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_620	Biomek_96_1st	EXP-1095
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_621	Biomek_96_1st	EXP-1096
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_622	Biomek_96_1st	EXP-1097
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_623	Biomek_96_1st	EXP-1098
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_624	Biomek_96_1st	EXP-1099
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_625	Biomek_96_1st	EXP-1100
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_626	Biomek_96_1st	EXP-1101
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_627	Biomek_96_1st	EXP-1102
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_628	Biomek_96_1st	EXP-1103
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_629	Biomek_96_1st	EXP-1104
SAMP-702	AG05271	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_630	Biomek_96_1st	EXP-1105
SAMP-699	AG11557	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_631	Biomek_96_1st	EXP-1106
SAMP-703	AG11157A	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_632	Biomek_96_1st	EXP-1107
SAMP-698	AG04054	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_633	Biomek_96_1st	EXP-1108
SAMP-700	AG13442	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_634	Biomek_96_1st	EXP-1109
SAMP-704	AG13349	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_635	Biomek_96_1st	EXP-1110
SAMP-701	AG07801	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_636	Biomek_96_1st	EXP-1111
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_637	Biomek_96_1st	EXP-1112
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_638	Biomek_96_1st	EXP-1113
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_639	Biomek_96_1st	EXP-1114
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_640	Biomek_96_1st	EXP-1115
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_641	Biomek_96_1st	EXP-1116
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_642	Biomek_96_1st	EXP-1117
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_643	Biomek_96_1st	EXP-1118
Other	Mouse Lung	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_644	Biomek_96_1st	EXP-1119
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_645	Biomek_96_1st	EXP-1120
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_646	Biomek_96_1st	EXP-1121
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_647	Biomek_96_1st	EXP-1122
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_648	Biomek_96_1st	EXP-1123
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_649	Biomek_96_1st	EXP-1124
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_650	Biomek_96_1st	EXP-1125
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_651	Biomek_96_1st	EXP-1126
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_652	Biomek_96_1st	EXP-1127
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_653	Biomek_96_1st	EXP-1128
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_654	Biomek_96_1st	EXP-1129
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_655	Biomek_96_1st	EXP-1130
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_656	Biomek_96_1st	EXP-1131
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_657	Biomek_96_1st	EXP-1132
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_658	Biomek_96_1st	EXP-1133
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_659	Biomek_96_1st	EXP-1134
Other	GM12878	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_660	Biomek_96_1st	EXP-1135
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_661	Biomek_96_1st	EXP-1136
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_662	Biomek_96_1st	EXP-1137
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_663	Biomek_96_1st	EXP-1138
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_664	Biomek_96_1st	EXP-1139
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_665	Biomek_96_1st	EXP-1140
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_666	Biomek_96_1st	EXP-1141
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_667	Biomek_96_1st	EXP-1142
Other	HEK293	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_668	Biomek_96_1st	EXP-1143
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_669	Biomek_96_1st	EXP-1144
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_670	Biomek_96_1st	EXP-1145
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_671	Biomek_96_1st	EXP-1146
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_672	Biomek_96_1st	EXP-1147
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_673	Biomek_96_1st	EXP-1148
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_674	Biomek_96_1st	EXP-1149
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_675	Biomek_96_1st	EXP-1150
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_676	Biomek_96_1st	EXP-1151
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_677	Biomek_96_1st	EXP-1152
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_678	Biomek_96_1st	EXP-1153
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_679	Biomek_96_1st	EXP-1154
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_680	Biomek_96_1st	EXP-1155
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_681	Biomek_96_1st	EXP-1156
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_682	Biomek_96_1st	EXP-1157
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_683	Biomek_96_1st	EXP-1158
Other	3T3	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_684	Biomek_96_1st	EXP-1159
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_685	Biomek_96_1st	EXP-1160
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_686	Biomek_96_1st	EXP-1161
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_687	Biomek_96_1st	EXP-1162
SAMP-47	AN09232	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_688	Biomek_96_1st	EXP-1163
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_689	Biomek_96_1st	EXP-1164
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_690	Biomek_96_1st	EXP-1165
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_691	Biomek_96_1st	EXP-1166
Other	Mouse Brain	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_692	Biomek_96_1st	EXP-1167
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_693	Biomek_96_1st	EXP-1168
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_694	Biomek_96_1st	EXP-1169
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_695	Biomek_96_1st	EXP-1170
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_696	Biomek_96_1st	EXP-1171
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_697	Biomek_96_1st	EXP-1172
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_698	Biomek_96_1st	EXP-1173
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_699	Biomek_96_1st	EXP-1174
Other	GM19240	JYH	09/14/2018	09/14/2018	ATAC-seq	ATAC for cells	nb1_p	Yes	Yes	JYH_700	Biomek_96_1st	EXP-1175
SAMP-775	D110--CBL-MIX-6	XH	09/20/2018	09/21/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_72[1]		EXP-1177
SAMP-778	D110--RML-BPS-3	XH	09/20/2018	09/21/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_72[2]		EXP-1178
Other	Brain3	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_701	Ground_6months in -80	EXP-1179
Other	Brain4	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_702	Ground_6months in -80	EXP-1180
Other	Heart3	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_703	Ground_6months in -80	EXP-1181
Other	Heart4	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_704	Ground_6months in -80	EXP-1182
Other	Lung3	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_705	Ground_6months in -80	EXP-1183
Other	Lung4	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_706	Ground_6months in -80	EXP-1184
SAMP-813	WT	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_707	nuclei	EXP-1185
SAMP-814	CKO	JYH	9/20/2018	9/20/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_708	nuclei	EXP-1186
SAMP-809	fl/fl	JYH	9/26/2018	9/26/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_709		EXP-1187
SAMP-810	Gnas KO	JYH	9/26/2018	9/26/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_710		EXP-1188
SAMP-785	566327	JYH	9/26/2018	9/26/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_711	Telese	EXP-1189
SAMP-788	2901L	JYH	9/26/2018	9/26/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_712	Ground_NPB	EXP-1190
SAMP-788	2901L	JYH	9/26/2018	9/26/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_713	Ground_omni	EXP-1191
SAMP-788	2901L	JYH	9/26/2018	9/26/2018	ATAC-seq	ATAC-seq_tissues	nb1_p	Yes	Yes	JYH_714	Ground_Telese	EXP-1192
SAMP-716	NA0007888232	JIB	9/11/2018	9/14/2018	scRNA-seq	10X_nuclei		Yes	Yes	JB_17		EXP-1193
SAMP-726	NA0007890679	JIB	9/11/2018	9/14/2018	scRNA-seq	10X_nuclei		No	No		No library generated	EXP-1194
SAMP-775	D110--CBL-MIX-6	JIB	9/20/2018	9/24/2018	scRNA-seq	10X		Yes	Yes	JB_18		EXP-1195
SAMP-778	D110--RML-BPS-3	JIB	9/20/2018	9/24/2018	scRNA-seq	10X_nuclei		Yes	Yes	JB_19		EXP-1196
Other	GM19240 (A) SNP1	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_91		EXP-1197
Other	GM19240 (A) SNP2	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_92		EXP-1198
Other	GM19240 (A) NR2F2 RM	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_99[2]	Sequenced on 24Oct18	EXP-1199
Other	GM19240 (A) NR2F2 DG	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_93		EXP-1200
Other	GM19240 (B) SNP1	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_94		EXP-1201
Other	GM19240 (B) SNP2	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_95		EXP-1202
Other	GM19240 (B) NR2F2 RM	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_96		EXP-1203
Other	GM19240 (B) NR2F2 DG	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_100	Sequenced on 24Oct18	EXP-1204
Other	GM19240 V3 SNP1	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_97		EXP-1205
Other	GM19240 V3 SNP2	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_98		EXP-1206
Other	GM19240 V3 NR2F2 DG	RM	9/10/2018	9/27/2018	4C	Fast 4C Protocol	nb1_p138-141	Yes	Yes	RMM_99		EXP-1207
SAMP-820	CEMBA180813_5E	XH	8/13/2018	8/14/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_73		EXP-1208
SAMP-821	CEMBA180820_5E	XH	8/20/2018	8/21/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_74		EXP-1209
SAMP-822	CEMBA180904_5J	XH	9/4/2018	9/5/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_75		EXP-1210
SAMP-823	CEMBA180910_5J	XH	9/10/2018	9/11/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_76		EXP-1211
SAMP-824	CEMBA181001_5C	XH	10/1/2018	10/3/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_77		EXP-1212
SAMP-825	CEMBA181002_5C	XH	10/2/2018	10/3/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_78		EXP-1213
SAMP-815	GBM_A50_Myeloid	JIB	9/27/2018	9/29/2018	scRNA-seq	10X		Yes	Yes	JB_20		EXP-1214
SAMP-815	GBM_A50_Myeloid	JIB	9/27/2018	9/29/2018	scRNA-seq	10X		Yes	Yes	JB_21		EXP-1214
SAMP-815	GBM_A50_Myeloid	JIB	9/27/2018	9/29/2018	scRNA-seq	10X		Yes	Yes	JB_22		EXP-1214
SAMP-778	D110--RML-BPS-3	JIB	10/03/2018	10/05/2018	scRNA-seq	10X		Yes	Yes	JB_23		EXP-1215
SAMP-826	Cul3 WT	JIB	10/4/2018	10/5/2018	scRNA-seq	10X		Yes	Yes	JB_24		EXP-1216
SAMP-827	Cul3 MUTANT	JIB	10/4/2018	10/5/2018	scRNA-seq	10X		Yes	Yes	JB_25		EXP-1217
SAMP-828	CEMBA181008_5G	XH	10/8/2018	10/10/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_79		EXP-1218
SAMP-829	CEMBA181009_5G	XH	10/9/2018	10/10/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_80		EXP-1219
Other	mouse forebrain and human hippocampus	XH	9/27/2018	8/28/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_81		EXP-1220
SAMP-830	CEMBA181015_5H	XH	10/15/2018	10/18/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_82		EXP-1221
SAMP-831	CEMBA181016_5H	XH	10/16/2018	10/18/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_83		EXP-1222
SAMP-832	CEMBA181022_6B	XH	10/22/2018	10/25/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_84		EXP-1223
SAMP-833	CEMBA181023_6B	XH	10/23/2018	10/25/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_85		EXP-1224
Other	GM19240 X-linked (ChIP_1) H3K4me3 1.1	RM	10/04/2018	10/09/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p142-147	Yes	Yes	RMM_102		EXP-1225
Other	GM19240 X-linked (ChIP_1) H3K27me3 1.1	RM	10/04/2018	10/09/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p142-147	Yes	Yes	RMM_103		EXP-1226
Other	GM19240 X-linked (ChIP_1) H3K27me3 2.1	RM	10/04/2018	10/09/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p142-147	Yes	Yes	RMM_104		EXP-1227
Other	GM19240 X-linked (ChIP_2) H3K4me3 1.1	RM	10/15/2018	10/19/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p148-153	Yes	Yes	RMM_105		EXP-1228
Other	GM19240 X-linked (ChIP_2) H3K27me3 1.1	RM	10/15/2018	10/19/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p148-153	Yes	Yes	RMM_106		EXP-1229
Other	GM19240 X-linked (ChIP_2) H3K27me3 2.1	RM	10/15/2018	10/19/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p148-153	Yes	Yes	RMM_107		EXP-1230
Other	(A) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_108		EXP-1231
Other	(B) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_109		EXP-1232
Other	(C) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_110		EXP-1233
Other	(D) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_111		EXP-1234
Other	(E) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_112		EXP-1235
Other	(F) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_113		EXP-1236
Other	(G) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_114		EXP-1237
Other	(H) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_115		EXP-1238
SAMP-817	JC007	XH	10/11/2018	10/12/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_86[1]	Nothing in the sample	EXP-1239
SAMP-818	JC008	XH	10/11/2018	10/12/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_86[2]		EXP-1240
SAMP-819	JC009	XH	10/11/2018	10/12/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_86[3]		EXP-1241
SAMP-853	single-cell CTC WT83_6M	JIB	10/17/2018	10/20/2018	scRNA-seq	10X		Yes	Yes	JB_26		EXP-1242
