												
To be completed by wet lab team member												Experiment Index (DO NOT CHANGE)
Sample Index (from MSTS)	sample ID (from MSTS)	Team member intials	Date experiment started	Date experiment completed	Experiment type	Protocol used	Reference to notebook and page number	Passed pre-sequencing QC? (see SOP; if not, please explain in notes)	Sequencing library generated? (enter in mSeqTS)	Library ID (if library generated)	Notes	
Other	(E) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_112		EXP-1235
Other	(F) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_113		EXP-1236
Other	(G) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_114		EXP-1237
Other	(H) Chromatin provided by Active Motif for ChIP app on Biomek	RM	10/18/2018	10/23/2018	ChIP-seq	Active Motif Biomeki7 application	nb1_p154-157	Yes	Yes	RMM_115		EXP-1238
SAMP-817	JC007	XH	10/11/2018	10/12/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_86	Nothing in the sample	EXP-1239
SAMP-818	JC008	XH	10/11/2018	10/12/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_86		EXP-1240
SAMP-819	JC009	XH	10/11/2018	10/12/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_86		EXP-1241
SAMP-853	single-cell CTC WT83_6M	JIB	10/17/2018	10/20/2018	scRNA-seq	10X		Yes	Yes	JB_26		EXP-1242
SAMP-854	single-cell CTC WT83_10M	JIB	10/17/2018	10/20/2018	scRNA-seq	10X		Yes	Yes	JB_27		EXP-1243
SAMP-853	single-cell CTC WT83_6M	XH	10/17/2018	10/20/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_87		EXP-1244
SAMP-854	single-cell CTC WT83_10M	XH	10/17/2018	10/20/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_87		EXP-1245
SAMP-863	Aging mouse heart 3 month	XH	10/24/2018	10/25/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_88		EXP-1246
SAMP-864	Aging mouse heart  10 month	XH	10/24/2018	10/25/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_88		EXP-1247
SAMP-865	Aging mouse heart  18 month	XH	10/24/2018	10/25/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_88		EXP-1248
SAMP-866	23715#1 E9.5 tailbuds mutant	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1249
SAMP-867	23715#4 E9.5 tailbuds mutant	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1250
SAMP-868	23715#5 E9.5 tailbuds mutant	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1251
SAMP-869	23715#8 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1252
SAMP-870	23715#10 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1253
SAMP-871	23587#2 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1254
SAMP-872	23587#9 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1255
SAMP-873	23587#12 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1256
SAMP-874	23587#13 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1257
SAMP-875	23587#15 E9.5 tailbuds WT	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1258
SAMP-876	23587#1 E9.5 tailbuds mutant	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1259
SAMP-877	23587#3 E9.5 tailbuds mutant	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1260
SAMP-878	23587#10 E9.5 tailbuds mutant	XH	10/30/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_89		EXP-1261
SAMP-734	NJ_01	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_715	Biomek	EXP-1262
SAMP-735	NJ_02	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_716	Biomek	EXP-1263
SAMP-736	NJ_03	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_717	Biomek	EXP-1264
SAMP-737	NJ_04	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_718	Biomek	EXP-1265
SAMP-738	NJ_05	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_719	Biomek	EXP-1266
SAMP-739	NJ_06	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_720	Biomek	EXP-1267
SAMP-740	NJ_07	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_721	Biomek	EXP-1268
SAMP-741	NJ_08	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_722	Biomek	EXP-1269
SAMP-742	NJ_09	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_723	Biomek	EXP-1270
SAMP-743	NJ_10	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_724	Biomek	EXP-1271
SAMP-744	NJ_11	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_725	Biomek	EXP-1272
SAMP-745	NJ_12	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_726	Biomek	EXP-1273
SAMP-746	NJ_13	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_727	Biomek	EXP-1274
SAMP-747	NJ_14	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_728	Biomek	EXP-1275
SAMP-748	NJ_15	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_729	Biomek	EXP-1276
SAMP-749	NJ_16	JYH	10/23/2018	10/23/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_730	Biomek	EXP-1277
SAMP-837	IAA_CMV_CONTROL	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_731		EXP-1278
SAMP-838	IAA_20'_CMV	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_732		EXP-1279
SAMP-839	IAA_6H_CMV	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_733		EXP-1280
SAMP-840	IAA_RAD21_CONT	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_734		EXP-1281
SAMP-841	IAA_20'_RAD21	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_735		EXP-1282
SAMP-842	IAA_6H_RAD21	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_736		EXP-1283
SAMP-843	withrawal_CMV_control	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_737		EXP-1284
SAMP-844	HCT116_CMV_OsTIR	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_738		EXP-1285
SAMP-845	withrawal_CMV_6h	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_739		EXP-1286
SAMP-846	withrawal_RAD21_cont	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_740		EXP-1287
SAMP-847	HCT116_RAD21_mAID	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_741		EXP-1288
SAMP-848	withrawal_RAD21_6h	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_742		EXP-1289
SAMP-891	spleen1_1	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_743		EXP-1290
SAMP-892	spleen1_2	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_744		EXP-1291
SAMP-895	WT	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_745		EXP-1292
SAMP-896	CKO	JYH	10/30/2018	10/30/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_746		EXP-1293
SAMP-855	16P-WT	JIB	11/1/2018	11/6/2018	scRNA-seq	10X 3' Chromium	worksheet	Yes	Yes	JB_28		EXP-1294
SAMP-856	16P-Del	JIB	11/1/2018	11/6/2018	scRNA-seq	10X 3' Chromium	worksheet	Yes	Yes	JB_29		EXP-1295
SAMP-640	Glioblastoma IDH1 WT_A39	JIB	11/4/2018	11/6/2018	scRNA-seq	10X 3' Chromium	worksheet	Yes	Yes	JB_30		EXP-1296
SAMP-86	GBM_Pat9_T1	JIB	11/4/2018	11/6/2018	scRNA-seq	10X 3' Chromium	worksheet	Yes	Yes	JB_31		EXP-1297
SAMP-113	GBM_Pat11	JIB	11/4/2018	11/6/2018	scRNA-seq	10X 3' Chromium	worksheet	Yes	Yes	JB_32		EXP-1298
SAMP-115	GBM_Pat12_T	JIB	11/4/2018	11/6/2018	scRNA-seq	10X 3' Chromium	worksheet	Yes	Yes	JB_33		EXP-1299
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_116	Bethyl	EXP-1300
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_117	AM Nanog	EXP-1301
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_118	AM HIF-1a	EXP-1302
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_119	(M) HIF-1a DB610	EXP-1303
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_120	Novus HIF-1a NB100	EXP-1304
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_121	CS(M) Nanog 207343	EXP-1305
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_122	CS(R) Nanog 5232	EXP-1306
SAMP-917	231 Normoxic 1/232Normoxic 2	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_123	CS(G) Nanog AF 1997	EXP-1307
SAMP-916	GM19240	RM	11/5/2018	11/8/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p167-p171	Yes	Yes	RMM_124	H3K4me3 1.1	EXP-1308
SAMP-226	D00_Rep1	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_125	H3K27me3 Thermo	EXP-1309
SAMP-228	D03_Rep1	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_126	H3K27me3 Thermo	EXP-1310
SAMP-230	D05_Rep1_VE	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_127	H3K27me3 Thermo	EXP-1311
SAMP-232	D07_Rep1_VE	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_128	H3K27me3 Thermo	EXP-1312
SAMP-234	D09_Rep1_VE	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_129	H3K27me3 Thermo	EXP-1313
SAMP-236	D15_Rep1_VE	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_130	H3K27me3 Thermo	EXP-1314
SAMP-238	D05_Rep1_CM	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_131	H3K27me3 Thermo	EXP-1315
SAMP-240	D07_Rep1_CM	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_132	H3K27me3 Thermo	EXP-1316
SAMP-242	D09_Rep1_CM	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_133	H3K27me3 Thermo	EXP-1317
SAMP-244	D15_Rep1_CM	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_134	H3K27me3 Thermo	EXP-1318
SAMP-246	D05_Rep1_Epi	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_135	H3K27me3 Thermo	EXP-1319
SAMP-248	D07_Rep1_Epi	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_136	H3K27me3 Thermo	EXP-1320
SAMP-250	D09_Rep1_Epi	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_137	H3K27me3 Thermo	EXP-1321
SAMP-252	D15_Rep1_Epi	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_138	H3K27me3 Thermo	EXP-1322
SAMP-254	D20_Rep1_Epi	RM	11/15/2018	11/20/2018	ChIP-seq	Active Motif ChIP-IT High Sensitivity / Swift Library Prep	nb1_p172-p177	Yes	Yes	RMM_139	H3K27me3 Thermo	EXP-1323
SAMP-640	GBM_A39	XH	11/5/2018	11/6/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_90		EXP-1324
SAMP-86	GBM9.2	XH	11/5/2018	11/6/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_90		EXP-1325
SAMP-113	GBM11	XH	11/5/2018	11/6/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_90		EXP-1326
SAMP-115	GBM12.2	XH	11/5/2018	11/6/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_90		EXP-1327
SAMP-797	RG09	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_747	Sanders	EXP-1328
SAMP-798	RG10	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_748	Sanders	EXP-1329
SAMP-799	RG11	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_749	Sanders	EXP-1330
SAMP-800	RG12	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_750	Sanders	EXP-1331
SAMP-801	RG13	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_751	Sanders	EXP-1332
SAMP-802	RG14	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_752	Sanders	EXP-1333
SAMP-803	RG15	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_753	Sanders	EXP-1334
SAMP-804	RG16	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_754	Sanders	EXP-1335
SAMP-805	RG17	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_755	Sanders	EXP-1336
SAMP-806	RG18	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_756	Sanders	EXP-1337
SAMP-807	RG19	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_757	Sanders	EXP-1338
SAMP-849	87541L	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_758	mHippo	EXP-1339
SAMP-850	87531L	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_759	mHippo	EXP-1340
SAMP-851	87511L	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_760	mHippo	EXP-1341
SAMP-852	87481R	JYH	11/14/2018	11/14/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_761	mHippo	EXP-1342
SAMP-879	WT 1	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_762	Webster	EXP-1343
SAMP-880	WT 2	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_763	Webster	EXP-1344
SAMP-881	Gnas KO 1	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_764	Webster	EXP-1345
SAMP-882	Gnas KO 2	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_765	Webster	EXP-1346
SAMP-883	WT 1 + CPT	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_766	Webster	EXP-1347
SAMP-884	WT 2 + CPT	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_767	Webster	EXP-1348
SAMP-885	Gnas KO 1 + CPT	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_768	Webster	EXP-1349
SAMP-886	Gnas KO 2 + CPT	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_769	Webster	EXP-1350
SAMP-887	IRF4 KO 1	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_770	Webster	EXP-1351
SAMP-888	IRF4 KO 2	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_771	Webster	EXP-1352
SAMP-889	IRF4 KO 1 + Dox	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_772	Webster	EXP-1353
SAMP-890	IRF4 KO 2 + Dox	JYH	11/21/2018	11/21/2018	ATAC-seq	ATAC-seq_cells	nb1_p	Yes	Yes	JYH_773	Webster	EXP-1354
SAMP-923	EF00D_R1	XH	10/26/2018	10/27/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_91		EXP-1355
SAMP-924	EF03D_EB_R1	XH	10/29/2018	10/30/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_92		EXP-1356
SAMP-925	EF05D_EB_R1	XH	10/31/2018	11/1/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_93		EXP-1357
SAMP-926	EF07D_EB_R1	XH	11/2/2018	11/3/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_94		EXP-1358
SAMP-927	EF15D_EB_R1	XH	11/10/2018	11/11/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_95		EXP-1359
SAMP-928	EF25D_EB_R1	XH	11/20/2018	11/21/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_96		EXP-1360
SAMP-929	EF40D_EB_R1	XH	12/5/2018	12/6/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_97		EXP-1361
SAMP-933	Aging mouse front cortex 3 month_Re	XH	11/28/2018	11/30/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_98		EXP-1362
SAMP-934	Aging mouse front cortex 10 month_Re	XH	12/28/2018	11/30/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_98		EXP-1363
SAMP-935	Aging mouse front cortex 18 month_Re	XH	12/28/2018	11/30/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_98		EXP-1364
SAMP-904	CE1	XH	11/19/2018	11/20/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_99		EXP-1365
SAMP-905	CE2	XH	11/19/2018	11/20/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_99		EXP-1366
SAMP-906	CE3	XH	11/19/2018	11/20/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_99		EXP-1367
SAMP-907	CE4	XH	11/19/2018	11/20/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_99		EXP-1368
SAMP-908	CE5	XH	11/27/2018	11/30/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_100		EXP-1369
SAMP-909	CE6	XH	11/27/2018	11/30/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_100		EXP-1370
SAMP-910	CE7	XH	11/27/2018	11/30/2018	scATAC-seq	sc_ATAC for cells		Yes	Yes	XH_100		EXP-1371
SAMP-897	CE1	JIB	11/19/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1372
SAMP-898	CE2	JIB	11/19/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1373
SAMP-899	CE3	JIB	11/19/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1374
SAMP-900	CE4	JIB	11/19/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1375
SAMP-901	CE5	JIB	11/27/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1376
SAMP-902	CE6	JIB	11/27/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1377
SAMP-903	CE7	JIB	11/27/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1378
SAMP-911	CE8	JIB	11/20/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1379
SAMP-912	CE9	JIB	11/20/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1380
SAMP-913	CE10	JIB	11/20/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1381
SAMP-914	CE11	JIB	11/20/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1382
SAMP-915	CE12	JIB	11/27/2018	11/29/2018	scRNA-seq	10X Genomics 3' V2		Yes	Yes		Library handed off to Conchi for sequencing	EXP-1383
SAMP-936	Aging mouse dorsal hippocampus 3 month_Re	XH	12/6/2018	12/7/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_101		EXP-1384
SAMP-937	Aging mouse dorsal hippocampus 10 month_Re	XH	12/6/2018	12/6/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_101		EXP-1385
SAMP-938	Aging mouse dorsal hippocampus 18 month_Re	XH	12/6/2018	12/6/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_101		EXP-1386
SAMP-943	B6_p0_male_Run2	XH	12/4/2018	12/5/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_102		EXP-1387
SAMP-944	B6_p0_female_Run2	XH	12/4/2018	12/5/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_102		EXP-1388
SAMP-945	Aging mouse heart 3 month_Re	XH	12/12/2018	12/14/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_103		EXP-1389
SAMP-946	Aging mouse heart 10 month_Re	XH	12/12/2018	12/14/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_103		EXP-1390
SAMP-947	Aging mouse heart 18 month_Re	XH	12/12/2018	12/14/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	XH_103		EXP-1391
SAMP-894	spleen2_2	JYH	12/06/2018	12/06/2018	scATAC-seq	sc_ATAC for single cell suspension		Yes	Yes	JYH_777	Pfizer	EXP-1392
SAMP-948	6282_nPOD_1	JYH	11/15/2018	11/15/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_774		EXP-1393
SAMP-688	A0016	JYH	12/14/2018	12/14/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_775		EXP-1394
SAMP-691	A0018	JYH	12/14/2018	12/14/2018	scATAC-seq	sc_ATAC for tissue		Yes	Yes	JYH_776		EXP-1395
SAMP-952	CTC WT83c6 8 mo	JIB	12/13/18	12/18/18	scRNA-seq	10x		Yes	Yes	JB_38		EXP-1396
